id,price
0,425.6448941798943
1,1921.0135291005274
2,9527.412748677256
3,497.0756560846558
4,10029.106222222224
5,2353.62164021164
6,1079.165764550265
7,10229.635071428573
8,965.6892539682545
9,492.02471164021165
10,11126.0543994709
11,15219.50611640212
12,4248.7570687830685
13,3882.6180476190475
14,3135.221018518518
15,616.1317592592594
16,17382.090727513227
17,3223.6963201058193
18,2879.7522354497355
19,8459.038846560848
20,8587.28162433862
21,16083.541928571425
22,4617.511989417992
23,5065.1573174603145
24,2835.370018518518
25,7266.092198412696
26,6797.119759259258
27,1006.2224021164023
28,876.6627407407402
29,4812.188089947091
30,9339.94167989418
31,528.7834338624339
32,5100.72565079365
33,1817.5244153439148
34,1939.5696798941797
35,686.3167724867722
36,1694.8469814814812
37,7618.409248677247
38,4220.812452380952
39,16068.26774074074
40,1928.7541296296295
41,882.5686216931216
42,625.7812619047621
43,880.2910740740739
44,686.1891746031744
45,8181.708190476194
46,16156.234817460312
47,10508.669687830692
48,551.3183359788359
49,698.8347539682537
50,10635.446171957676
51,3335.6662645502643
52,2399.1273809523805
53,3912.65073809524
54,5036.223820105817
55,2066.7898386243396
56,4753.621502645502
57,1077.0118280423283
58,10351.089981481482
59,797.4859153439154
60,4992.107066137566
61,5077.785589947088
62,824.9766137566139
63,3939.6725291005273
64,5257.400227513228
65,6463.8689814814825
66,10464.650354497353
67,2076.401195767196
68,8251.33412698413
69,4923.288912698413
70,9052.431661375662
71,7152.088626984127
72,4982.723714285717
73,4679.452179894181
74,1501.5209523809522
75,3114.8873412698426
76,4244.655370370371
77,4299.8714894179875
78,449.3084153439153
79,1019.4183386243385
80,950.4840846560845
81,2142.2639973544983
82,526.4391666666669
83,3813.507431216931
84,3130.995949735451
85,5860.8889338624385
86,3596.5036772486756
87,2228.511949735449
88,1232.6219100529104
89,3305.1182830687826
90,1465.322436507936
91,669.36935978836
92,496.52848148148166
93,8557.758595238096
94,673.301619047619
95,847.149312169312
96,4314.5030978835985
97,5571.972465608466
98,2785.8619867724874
99,5462.1391693121695
100,2284.7092169312164
101,3618.0377037037047
102,10790.818801587295
103,766.8695820105821
104,4962.716949735448
105,796.5949285714288
106,503.02913756613776
107,6912.059716931213
108,809.8742830687833
109,3609.382407407406
110,1014.5779338624342
111,4995.606565330131
112,936.8289603174602
113,761.0552592592593
114,1371.2882513227512
115,412.1873703703705
116,699.9719417989419
117,603.3749735449737
118,4677.111947089946
119,1899.6793148148145
120,1438.032555555556
121,999.5678835978835
122,869.6767962962963
123,14087.5816957672
124,600.3805079365078
125,509.3924312169311
126,3394.594208994709
127,4420.402402116401
128,1226.5436455026454
129,10893.604880952385
130,734.2368280423282
131,13319.554362433866
132,9578.309740740737
133,904.0388492063495
134,2667.5442883597875
135,1705.3346031746028
136,5110.976259259261
137,1457.6556666666672
138,3460.2870952380963
139,1350.3272301587297
140,686.977552910053
141,5072.305092592595
142,717.8288677248677
143,511.28782010582023
144,5069.196113756613
145,1157.7732169312167
146,6607.3774021164
147,7872.495476190473
148,4232.727476190477
149,16817.874960317477
150,4149.562910533909
151,3241.7921957671956
152,3160.5486560846566
153,670.093492063492
154,14396.942740740742
155,4985.84301058201
156,523.2857037037037
157,848.1116164021159
158,1744.2994312169308
159,893.6994470899474
160,604.4490687830689
161,3065.5523306878304
162,11465.420404761908
163,1434.0610370370362
164,6755.4145820105805
165,11709.3356984127
166,4218.700695767195
167,2981.0928492063485
168,448.8463968253971
169,977.573195767196
170,386.3193492063492
171,3976.4503703703695
172,935.7941428571431
173,933.017843915344
174,1222.8484814814815
175,2993.1627301587287
176,1899.1837804232798
177,10164.348772486772
178,507.67995238095233
179,4677.845113756616
180,490.27183862433844
181,1652.9466084656083
182,9297.257087301585
183,887.509029100529
184,16471.640224867726
185,4815.144529100529
186,2594.5330767195765
187,2644.469497354498
188,752.5560370370371
189,8351.918095238094
190,6658.356518518519
191,2811.8746719576725
192,6564.147267195765
193,2294.25735978836
194,886.5374523809523
195,3441.609153439153
196,540.1878439153442
197,3576.6569285714277
198,430.65666137566154
199,827.1716825396827
200,4456.574222222222
201,6030.0902380952375
202,4679.746063492063
203,12125.484380952385
204,1814.714695767196
205,985.1585071225069
206,999.4387777777779
207,575.1982195767195
208,2809.6488280423278
209,1410.5871322751325
210,1443.6660026455024
211,2391.6682089947094
212,2351.0864153439143
213,1506.343145502645
214,1390.3644391534388
215,3327.4434550264555
216,827.4861587301589
217,557.471174603175
218,1233.1943227513232
219,2832.215526455027
220,1740.5988121693122
221,4694.245613756613
222,3005.102500000001
223,591.3376269841272
224,2841.880428571428
225,1771.5066084656085
226,723.8435846560847
227,811.5221693121692
228,5680.928621693122
229,2535.711182539683
230,1921.6971402116399
231,16200.43551322751
232,5944.9834126984115
233,957.5360158730159
234,1305.226124338624
235,3666.2593280423275
236,15279.44648148148
237,4347.766417989417
238,1055.5894232804228
239,911.8999973544974
240,4662.358341269841
241,3515.6963730158727
242,3982.4540767195767
243,9933.89929365079
244,17333.870854497345
245,5672.568238095239
246,2152.811082010582
247,2092.3497354497345
248,1084.986716931217
249,915.6110502645502
250,2701.9067486772487
251,3390.5799259259275
252,1836.6570767195756
253,2873.9412671957675
254,866.6692222222224
255,1665.5071825396838
256,667.5682592592589
257,632.2776904761906
258,578.6492380952379
259,4007.5918941798977
260,1285.3167751322746
261,2621.8395000000014
262,994.020547619048
263,15535.445481481487
264,16238.078531746027
265,6300.714015873014
266,5528.543441798942
267,439.725947089947
268,1799.7105386243384
269,2513.7643783068797
270,699.8477857142858
271,989.1603068783064
272,6042.4341005291
273,1902.5389444444445
274,1047.952798941799
275,960.3401957671957
276,941.4515925925928
277,2712.566974025975
278,831.499124338624
279,7317.989791005292
280,6299.570021164018
281,1434.518791005291
282,2376.2607248677245
283,10349.682447089946
284,2310.1747566137556
285,5611.462550264551
286,4995.49002116402
287,3226.813650793651
288,9591.884034391529
289,1134.8554973544976
290,779.6512989417987
291,12351.454335978831
292,659.5548253968253
293,382.6647936507936
294,717.0977751322753
295,9827.810621693117
296,4804.022177248677
297,2027.2130291005294
298,1057.397576719577
299,2889.3078650793655
300,6201.414018518519
301,2476.9831296296297
302,898.0249656084653
303,15700.551867724866
304,10532.968328042327
305,604.082134920635
306,1757.237335978836
307,5579.000100529099
308,3377.4917301587298
309,1365.2554603174608
310,16929.143145502643
311,4436.759682539682
312,611.9287275132273
313,1752.6820104710102
314,686.5995899470902
315,15798.470005291012
316,1926.3824550264553
317,1778.4186772486778
318,8486.943293650793
319,5020.02164021164
320,3985.7775925925907
321,2277.952777777776
322,4858.8531957671985
323,1921.3093359788356
324,2429.2099100529103
325,14730.140738095235
326,9061.439902116403
327,1284.9475026455032
328,7784.700089947088
329,4663.406116402115
330,474.4164814814816
331,987.2208994708996
332,968.9547328042324
333,13154.120566137568
334,717.6688703703707
335,493.5331878306879
336,450.84954497354505
337,5067.661875661374
338,4349.2335634920655
339,4147.754015561781
340,1236.9217645502647
341,1179.0558253968259
342,2011.4830158730158
343,2408.674738095238
344,2139.266865079364
345,5327.193835978835
346,1278.483354497355
347,637.9954153439153
348,8336.54912698413
349,11590.766322751322
350,6754.226873015872
351,11006.232246031745
352,839.2880476190472
353,1030.9164735449735
354,1980.7587222222223
355,598.0765529100531
356,10597.060970899473
357,693.2594497354498
358,2581.8617195767197
359,12860.44247619048
360,2548.191111111112
361,2545.429092339434
362,656.2367566137564
363,14700.642320105822
364,7038.596611111111
365,6809.188455026454
366,16568.351603174604
367,4326.463037037034
368,6825.292928571428
369,1910.5915052910052
370,1397.7139708994723
371,7748.6525529100545
372,1773.3742037037027
373,17478.40327248677
374,456.4961375661377
375,6779.328460317458
376,4355.70458994709
377,6675.443203703706
378,8926.052058201058
379,908.2844126984128
380,5501.449097883598
381,891.1608333333337
382,797.958513227513
383,4280.340677248677
384,1026.9914047619047
385,8995.793256613755
386,1606.1758968253969
387,987.6261772486768
388,841.9691640211638
389,542.9190661375662
390,465.39142592592594
391,600.6651243386245
392,4081.5774179894183
393,13006.274907407409
394,16731.84400793651
395,3060.6336058201045
396,2724.72819047619
397,3836.36075925926
398,4288.1640648526445
399,2608.0575873015873
400,7088.225862433864
401,4114.993058201059
402,2005.6361216931216
403,870.8118835978836
404,5254.282875661376
405,2749.0841904761896
406,4160.071830687831
407,978.016193121693
408,6399.458909722436
409,729.3562275132273
410,3929.7433121693134
411,13628.630325396827
412,2229.793476190476
413,4225.694886243388
414,1476.996947089947
415,1127.337978835979
416,623.980806878307
417,10778.387780423278
418,3844.214962962963
419,1438.557761904762
420,1000.9062936507939
421,10559.884830687839
422,6522.835005291007
423,2405.254216931218
424,2416.920719576722
425,1394.4569417989414
426,9924.806682539685
427,7897.387241702742
428,9565.485703703707
429,924.4264391534391
430,903.8580687830688
431,911.8105211640203
432,13197.669335978835
433,9579.295198412701
434,1117.610341269841
435,7868.180359788362
436,9362.21823015873
437,8662.808230158727
438,6779.204817460319
439,2579.740560846561
440,5069.849214159135
441,805.8210132275128
442,1697.485748677249
443,14823.968235449733
444,709.1659788359785
445,14604.658902116402
446,3624.840029100529
447,4320.56374867725
448,882.7711322751319
449,887.2479153439155
450,1722.3706786916782
451,1372.7988730158734
452,664.203037037037
453,3989.1940661375643
454,15122.240576719574
455,746.2316825396824
456,868.9061931216931
457,1029.2334100529104
458,4181.259910052911
459,8990.982865079364
460,701.3950582010586
461,6513.215775132276
462,14574.173671957664
463,6991.723492063492
464,3270.0221587301585
465,16652.608984126982
466,1378.0172910052906
467,884.0441587301589
468,2783.5099206349196
469,11718.401166666665
470,3087.842441798944
471,11424.784037037038
472,1634.556642857143
473,16049.063563492056
474,5248.208907407407
475,1170.3011455026453
476,4170.6570343915355
477,7873.922685185185
478,4726.868764550267
479,10395.122748677253
480,7125.117346560846
481,4502.143277777779
482,6435.588037037038
483,930.1898756613757
484,9218.77605291005
485,10143.49601058201
486,932.2735873015871
487,14320.445306878304
488,3059.775833333334
489,478.4012883597882
490,1047.0093306878298
491,4837.23462962963
492,9619.812753968254
493,3435.8219947089938
494,1003.3317698412695
495,671.2970396825394
496,1094.6605687830688
497,2052.3979550264553
498,949.5079304029301
499,408.52585978835975
500,2303.6977460317466
501,917.344529100529
502,955.7935925925925
503,946.5626164021163
504,932.2523095238098
505,760.6472089947094
506,7760.568702020204
507,4159.454560846561
508,6943.912399470899
509,5412.175764550264
510,5373.791603174603
511,2740.051624338625
512,1714.7903614163613
513,2062.2120978835987
514,11567.496208994708
515,6751.623883597886
516,4703.233862433864
517,3083.7450105820108
518,2854.121798941799
519,738.2469523809525
520,641.0275740740739
521,15725.993060846564
522,3285.826685185184
523,2813.518642857143
524,4266.908563492063
525,575.1603809523807
526,1168.7591798941803
527,3844.3361164021167
528,1744.9059333814332
529,968.1908518518521
530,1038.0188624338625
531,567.425023809524
532,992.2174550264552
533,842.1719259259258
534,16492.579814814806
535,892.4213253968254
536,3095.752944444445
537,7392.570677248679
538,1044.8812566137567
539,7185.70787037037
540,632.8973888888889
541,624.0184312169315
542,7358.619436507936
543,1195.9243624338626
544,1298.1629841269842
545,12300.121507936512
546,862.8195634920631
547,1965.4723386243381
548,1297.7511507936504
549,2270.7518650793654
550,544.6569656084655
551,13024.743444444446
552,456.6127089947091
553,862.2963359788362
554,1178.2470185185186
555,1797.1873465608455
556,659.4772566137566
557,541.2771772486773
558,1292.09696031746
559,1211.0925978835985
560,511.03569047619044
561,920.0805598290598
562,2877.970558201058
563,710.4406375661376
564,3667.009304232803
565,735.2391931216932
566,5156.408013227514
567,1110.6907037037045
568,13161.918732804232
569,9172.675632275128
570,5950.626007936508
571,581.1176164021166
572,3835.4642513227495
573,5374.118907407406
574,15962.059878306882
575,9593.135682539682
576,799.5112592592593
577,8424.548074074073
578,1569.9146481481484
579,720.6996190476191
580,6596.485792448293
581,1164.777997354497
582,6562.816830687831
583,5793.4815141772015
584,5635.810835978835
585,4450.271748677248
586,2381.370428571429
587,614.2097275132276
588,5533.094661375662
589,1226.0720423280422
590,6519.6146931216945
591,4544.860433862435
592,6598.199135401636
593,2978.0075264550273
594,1785.7721798941795
595,3755.9703121693115
596,2269.9074894179894
597,692.0627777777781
598,888.0385899470898
599,4804.807507936508
600,8926.47905026455
601,7274.492013227513
602,2386.536825396826
603,1715.3664391534392
604,5061.948854497354
605,2499.838089947089
606,4153.166328042327
607,4934.649193121695
608,4134.053
609,661.535164021164
610,916.0378253968254
611,666.9233518518516
612,674.1827248677248
613,3438.1436243386242
614,3280.4212830687848
615,1351.2497460317466
616,16665.127603174606
617,5199.173548840048
618,952.0583465608468
619,2440.7728201058203
620,15314.78115079366
621,4709.762820105822
622,931.9264444444449
623,3496.6989708994693
624,2220.612005291006
625,629.1549153439153
626,2677.174878306879
627,7625.421074074071
628,9153.279388888886
629,594.1490052910053
630,5886.23125925926
631,636.1483042328047
632,739.1083359788361
633,3567.630457671959
634,15910.4670978836
635,884.8373201058199
636,2417.17634920635
637,16536.36872751323
638,13632.355841269846
639,1810.5827433862437
640,8267.174505291005
641,903.5955238095235
642,4742.80699206349
643,2162.6196507936506
644,5741.669798941797
645,1016.1469841269839
646,3151.6706190476198
647,1393.8573968253972
648,5716.730854497352
649,10786.965685185189
650,7172.582753968253
651,9134.203859788362
652,1130.1536269841272
653,791.9694206349204
654,9612.593751322753
655,1937.359293650794
656,7453.494936507934
657,558.017529100529
658,3613.3030820105832
659,716.91267989418
660,641.31273015873
661,8959.080420634917
662,456.90991269841254
663,663.029738095238
664,2139.288828042328
665,1887.9967275132267
666,3299.043989417989
667,508.9042539682539
668,6705.474555555559
669,12006.031679894188
670,1009.9817010582013
671,1749.0588888888892
672,4695.001772486775
673,895.6217248677249
674,4135.813539682541
675,7105.171433862432
